material_id,density_g_cm3,Energy(MeV),n_incident,n_transmitted_strict,n_transmitted_forward,T_strict,T_strict_uncertainty,MAC_strict(cm2/g),T_forward,MAC_forward(cm2/g),IdealMAC(cm2/g),LAC(1/cm),HVL(cm),TVL(cm),MFP(cm),Zeff,RPE(%),OpticalDensity,CrossSection(barn),Thikness(cm),geant4_version,physics_list,seed,run_id,timestamp
base,1.352030e+00,1.000000e+00,998875,911466,974625,9.124926e-01,2.827363e-04,6.773175e-02,9.757227e-01,1.817775e-02,6.813725e-02,9.157535e-02,7.569146e+00,2.514416e+01,1.091997e+01,0.000000e+00,8.750745e+00,3.977067e-02,7.977633e-01,1.000000e+00,$Name: geant4-11-04-patch-02 $,G4EmStandardPhysics_option4+G4DecayPhysics+G4RadioactiveDecayPhysics,4000067,base_2026-09-19T19:38:57Z,2026-09-19T19:38:57Z
