material_id,density_g_cm3,Energy(MeV),n_incident,n_transmitted_strict,n_transmitted_forward,T_strict,T_strict_uncertainty,MAC_strict(cm2/g),T_forward,MAC_forward(cm2/g),IdealMAC(cm2/g),LAC(1/cm),HVL(cm),TVL(cm),MFP(cm),Zeff,RPE(%),OpticalDensity,CrossSection(barn),Thikness(cm),geant4_version,physics_list,seed,run_id,timestamp
Mix_2,1.267900e+00,1.330000e+00,999069,926950,980277,9.278138e-01,2.589165e-04,5.909316e-02,9.811905e-01,1.497647e-02,5.923966e-02,7.492422e-02,9.251310e+00,3.073219e+01,1.334682e+01,0.000000e+00,7.218621e+00,3.253917e-02,6.641427e-01,1.000000e+00,$Name: geant4-11-04-patch-02 $,G4EmStandardPhysics_option4+G4DecayPhysics+G4RadioactiveDecayPhysics,1022107,Mix_2_2026-09-19T15:01:33Z,2026-09-19T15:01:33Z
