# rows=Mix1..10, cols=energies: 0.01,0.015,0.02,0.03,0.04,0.05,0.06,0.08,0.1,0.15,0.2,0.3,0.356,0.4,0.5,0.511,0.6,0.662,0.8,1,1.173,1.33,1.5,2,2.51,3,4,5,6,7,8,9,10,11,12,13,14,15
1.816919696205188561e+00,-1.963379284314757500e+00,-1.747828809801499350e-01,7.142021160624969500e-01,-3.054520784001482081e+00,2.251310219218185804e-01,5.959245856546806497e-01,-1.215799309313174703e+00,-1.291068307289299222e+00,1.820940324811817224e-01,-2.755712242038975024e+00,-6.616774620298426779e-01,-1.290780678465388354e+00,2.890262331215751601e-01,-1.343260499590072543e+00,-5.849251883939448060e-01,1.055209152764782665e+00,-3.815026143810067993e-01,2.396262106803355996e-01,-4.613388569367135039e-01,2.944156423210607110e-01,-7.548519567253023643e-01,-3.653123953414010305e-01,-8.979873128272822802e-01,7.367711542298116534e-02,-4.810226320392091970e-01,1.003235024302435496e+00,-1.014962341522634981e-01,-5.200960505507897791e-01,1.692909948150721045e+00,1.332892737535891214e+00,1.170462074567297117e+00,9.218162807480648757e-01,-3.460434569411585670e-01,-2.020595980163409244e+00,1.056222948245642224e+00,2.668551410563845039e+00,-4.527044807640389634e-01
-1.031796753457437377e-01,1.276077535888843206e-01,-4.816212857304031925e-01,-6.695705965353744293e-01,-1.266801042680122835e+00,1.137754505091571389e+00,1.148084336269041827e+00,5.637658641987938757e-02,-1.568993631964993529e+00,3.270594650503540479e-01,1.892613906065338414e+00,-7.088545883424786087e-01,1.200860637472902503e+00,-1.516290810224568242e+00,-8.114266301082638522e-02,1.203538953941097472e-01,-3.478621413008196050e-01,-1.336184996022679317e-01,-6.310627411236302553e-01,-3.515064498138396054e-01,-1.579460768962674955e+00,-2.217376266696196474e+00,1.747134246036196714e+00,3.519965360607411192e-02,-4.279655479765014370e-01,-1.102485909786628637e+00,-5.741042637277686822e-01,7.877219987457760586e-02,-7.956909532134318619e-01,6.795493986431062616e-01,-4.143496624354398583e-01,1.366463028984291173e+00,2.061136016127373516e+00,-1.736975220767716932e-01,-6.084917589948610761e-01,-5.294845188631377431e-01,9.580234098376859686e-01,2.682885000245748275e-01
-9.676603857653003349e-01,-6.416590088754006160e-01,-1.830614092507406143e+00,9.230487179689211841e-02,1.399817735425118226e+00,2.256629315660889090e-01,-4.650947730706286309e-01,5.821866546175705759e-01,1.332192975853037364e-01,-7.679668701238232531e-01,-1.007608279415735719e+00,-1.033371991955064212e-01,5.794072315966972142e-02,-7.815758978786926381e-01,1.767728832418165863e-01,1.467121819311770492e-01,-3.331010357527058319e-01,1.177848910529739612e-01,8.646209743006650905e-01,6.838331905488167495e-01,-3.631912555867291559e-01,7.076317154366343343e-02,-4.069386132732597527e-01,-4.259905643053374380e-01,1.497111212024442861e-01,8.036013291293104821e-01,-9.420821940458752319e-01,-3.693151552795425063e-01,1.239061357320029977e+00,1.426257044821518383e+00,-9.155720705558328953e-01,-4.013511345495701099e-01,4.465011665019761877e-01,-1.009397735949071340e+00,3.326220554528613958e-03,-1.120212447498283748e+00,-1.408753502255146506e+00,-2.024002560006239460e+00
-5.094950860044121788e-01,5.141787733404791227e-01,2.752939008949976785e+00,-1.307594160697921337e-01,-6.962594793556764472e-01,-9.410115396249676412e-01,-5.014868023967592459e-01,-4.417951947415357239e-01,3.103998678623343110e-01,-1.906558773631943593e+00,3.078749694596569775e-01,-1.263902181440907713e+00,-1.078530553185091723e+00,6.310369255162575630e-01,1.145810064025358121e+00,-3.977324903956437341e-01,1.221397199551145230e+00,-7.034968165780990379e-01,-6.054880681266164855e-01,6.279392646171947368e-01,-1.193506243049387905e+00,-7.225126577891043400e-01,-4.599493655747708964e-01,1.141719219726929427e-02,2.819687865867031018e-01,3.218113601743329277e-01,1.547264900468925175e+00,2.210420066627735824e+00,-1.379078469421393394e-01,7.199458211614753744e-02,-3.945505309131445149e-01,-1.152262464933339753e-01,1.776665991269638645e-01,1.136184956699223259e-01,-4.508135938079055327e-01,-7.233651601756756477e-01,4.434577763107969695e-01,-3.773247256839440400e-01
1.122271723264004484e+00,2.330082218587450349e-01,-1.093396159063330542e+00,-7.914098599282078927e-01,-3.484865625971486636e-01,-4.250296613098640264e-01,-8.854732731076562224e-01,8.150250466827602125e-03,-7.836428579817867890e-01,-1.021921274346745845e+00,5.937323883231336863e-01,-1.873269372550934397e+00,1.217986342344707651e-01,2.278834596430475035e+00,-3.155274923890382666e-01,1.054340697916045677e+00,1.115949711362865138e+00,-6.470855515289932747e-01,-1.140585909196760034e-01,1.714702628316497612e-01,-2.757689693459531438e-02,2.121498035467459520e+00,-5.989414740310574636e-01,9.968176302346445361e-01,-3.234405005080240869e-01,1.370825405595402113e+00,-4.059320105689283587e-01,5.378429742573911376e-01,-6.025518690722782011e-01,9.088783495335204243e-01,-2.068623023222065094e-01,-1.299900433017603607e+00,2.222722343982260623e-02,2.968214539958722309e-01,-4.866517301203090451e-01,-2.676313948913880414e-01,1.287645635165913349e+00,5.363889602148971258e-01
6.989238764028861128e-01,-1.151187964152374232e-01,-1.134989297191916213e+00,-7.378040867236915767e-01,6.595939726829735950e-01,6.262194165559358261e-01,1.696313453387592318e-01,-1.011435840443274614e+00,-4.649636925553962685e-02,1.288270172825048132e-01,1.485856782137936261e+00,-1.415469812647215608e+00,-9.106149802362388801e-01,7.117938991136516513e-01,3.409823622355185879e-01,-7.160153448223413042e-01,-4.059480083948449614e-01,-3.382215565591952799e-01,-8.137757558002949032e-02,6.656800192228080615e-01,-4.597702384022400723e-01,-1.341989059836281584e+00,5.795148049131126911e-01,3.347851587200855183e-01,2.420983336002631603e+00,-2.195942949601136451e+00,9.526253439900693731e-01,2.068438311148766973e-01,-1.224304833877838838e+00,-1.057111856956219231e+00,-1.360072973264091267e+00,-1.793932927426961366e-01,1.340170563046523711e+00,-5.672444613297986660e-01,-9.733042503022276692e-02,-8.292484519384841768e-01,8.574526958707405777e-01,-1.132869742416930059e+00
-5.080248525355194333e-01,-2.393848344943462214e-01,-1.881652572909741500e-02,1.019618410296273092e+00,1.078719597719005385e+00,6.679363863748182251e-01,1.358344043709258875e+00,-7.304192826869430888e-02,3.205018124443265726e-01,-4.093075500634869579e-01,6.591436900956384459e-01,-8.351135141202510326e-01,1.291436997674552556e+00,-2.757566929105843001e-01,-3.228770889384271481e-01,1.973928518253945941e-01,-5.081520522832807529e-01,1.212326391889589239e+00,4.043553665797947616e-01,8.879318686401532768e-01,-6.979672207968584674e-02,2.003472617110034493e-01,-2.220942417980147354e+00,-5.182035645231325427e-01,1.551831212523994141e+00,5.838714822258531667e-01,4.297951910942687803e-01,-2.425788683640943133e-01,-1.613956359566629084e+00,-5.878728210699575296e-01,3.328939572763569554e-01,5.858529473985039093e-01,-3.717971987905338005e-01,1.331296252290907978e+00,2.587088210977927627e+00,-8.637260880463977220e-01,-1.234774374514552298e-01,2.693026422597341041e-01
6.925449874780735815e-01,6.724934075270049272e-01,-6.010890741377236113e-01,1.625868551579686683e-01,5.907235000552254478e-01,7.867716007001898104e-01,6.084940520431780797e-01,-2.212430816170758874e+00,-1.417880811929139284e+00,-7.715360061375476919e-01,-6.579139060419187945e-01,2.285183939577198675e+00,-9.033015868593983200e-01,1.093664520645496241e+00,-6.353746700062568031e-01,1.361499679832371301e+00,-4.975508902593352989e-01,-3.222521474993805812e-01,-5.728475677168527458e-01,-8.589667154996176723e-01,5.631787632293681067e-01,1.270274721169988019e-01,-8.178908396456521235e-01,4.347702705771210874e-01,7.842095151402164177e-01,1.246810791624519826e-01,-5.741238898152368764e-01,-4.831641520175977700e-01,-9.922448615819121076e-02,5.557772449837943274e-01,1.679614413578949472e+00,-4.891124733772451300e-02,3.011829663851407490e-01,3.738272898744178785e-01,-7.975488823991843113e-01,1.413806283025688115e+00,-5.654996397959077825e-01,8.634005531176791592e-01
-3.044588681173946987e-01,-1.039906976107866754e+00,-3.097386637658041120e-01,-7.303163858454456148e-02,1.495299854429742226e+00,2.582881861021828485e+00,-3.162800965924146834e-01,4.418378736045070476e-01,9.840277002943854656e-01,-7.284513894070271389e-01,1.162388126145428302e+00,-8.098746972786688980e-01,1.770373468335765810e-01,5.637482446503959688e-01,1.097390141099393146e+00,8.338560122431505628e-02,8.981736603811824038e-01,-5.216639928164640283e-01,-1.172864968142992570e+00,1.396720889015677258e+00,1.356078591801316513e+00,8.887783873431149839e-01,-1.290925918211431656e+00,-1.214562667717812988e-01,-1.130491563674332900e+00,1.011008445152497270e-01,1.367937327956983140e-01,1.000256593387875315e+00,1.834445465633578465e-01,-7.231710399465115513e-01,5.431921702735367230e-01,-1.243199948536317656e+00,2.170969334709109244e+00,-6.904326641908659079e-01,-1.061613526151830439e-01,1.758590657860698014e-02,-1.935100781088644473e+00,8.858473029274692434e-02
-1.924287400519566482e-01,9.565085834205898641e-01,-2.550727167329586709e-01,6.116411877510711248e-01,-5.354208045592396825e-01,-1.189747920271658904e-01,3.127842907668044181e-01,1.565542938541476969e+00,3.223975195603790561e-02,-1.733085226474776752e-01,5.939336991122851073e-01,8.021381643557840002e-01,-1.233159041368120795e-01,2.111324561989174953e+00,-1.232227185144282089e+00,4.357658196072338730e-01,-9.840802869815666876e-01,-1.621099712320586805e+00,-1.241052811334135475e+00,-3.216338732361738173e-01,1.431914950456338875e+00,-5.052019009823766060e-01,3.516440886311666403e-01,-1.540693421496497906e-01,1.753064358102289333e+00,1.000326002176642887e-01,-1.737540773861710353e+00,7.508286882843830945e-01,2.461696013304502384e-01,7.016562952949102483e-01,1.358674358365467238e+00,6.983113576739118263e-03,4.317466977184078458e-01,-3.516010651850021707e-01,-3.307611338840246717e-02,1.067608240086134197e+00,1.975164561026135079e-01,-7.672548574821523859e-01
