material_id,density_g_cm3,Energy(MeV),n_incident,n_transmitted_strict,n_transmitted_forward,T_strict,T_strict_uncertainty,MAC_strict(cm2/g),T_forward,MAC_forward(cm2/g),IdealMAC(cm2/g),LAC(1/cm),HVL(cm),TVL(cm),MFP(cm),Zeff,RPE(%),OpticalDensity,CrossSection(barn),Thikness(cm),geant4_version,physics_list,seed,run_id,timestamp
Mix_4,1.389030e+00,2.000000e+00,999243,935775,983691,9.364839e-01,2.439813e-04,4.724371e-02,9.844362e-01,1.129289e-02,4.727581e-02,6.562293e-02,1.056258e+01,3.508812e+01,1.523858e+01,5.710231e+00,6.351608e+00,2.849968e-02,5.790852e-01,1.000000e+00,$Name: geant4-11-04-patch-02 $,G4EmStandardPhysics_option4+G4DecayPhysics+G4RadioactiveDecayPhysics,2042307,Mix_4_2026-09-19T15:24:53Z,2026-09-19T15:24:53Z
