material_id,density_g_cm3,Energy(MeV),n_incident,n_transmitted_strict,n_transmitted_forward,T_strict,T_strict_uncertainty,MAC_strict(cm2/g),T_forward,MAC_forward(cm2/g),IdealMAC(cm2/g),LAC(1/cm),HVL(cm),TVL(cm),MFP(cm),Zeff,RPE(%),OpticalDensity,CrossSection(barn),Thikness(cm),geant4_version,physics_list,seed,run_id,timestamp
dS,1.352030e+00,2.000000e-02,984818,359639,422025,3.651832e-01,4.851786e-04,7.450693e-01,4.285310e-01,6.267555e-01,7.445075e-01,1.007356e+00,6.880856e-01,2.285771e+00,9.926976e-01,7.316502e+00,6.348168e+01,4.374892e-01,8.824525e+00,1.000000e+00,$Name: geant4-11-04-patch-02 $,G4EmStandardPhysics_option4+G4DecayPhysics+G4RadioactiveDecayPhysics,3003017,dS_2026-09-19T19:25:16Z,2026-09-19T19:25:16Z
