material_id,density_g_cm3,Energy(MeV),n_incident,n_transmitted_strict,n_transmitted_forward,T_strict,T_strict_uncertainty,MAC_strict(cm2/g),T_forward,MAC_forward(cm2/g),IdealMAC(cm2/g),LAC(1/cm),HVL(cm),TVL(cm),MFP(cm),Zeff,RPE(%),OpticalDensity,CrossSection(barn),Thikness(cm),geant4_version,physics_list,seed,run_id,timestamp
dO,1.352030e+00,1.000000e+01,999672,971753,989715,9.720718e-01,1.647941e-04,2.095040e-02,9.900397e-01,7.403831e-03,2.116309e-02,2.832557e-02,2.447072e+01,8.128999e+01,3.530379e+01,5.849433e+00,2.792816e+00,1.230164e-02,2.485896e-01,1.000000e+00,$Name: geant4-11-04-patch-02 $,G4EmStandardPhysics_option4+G4DecayPhysics+G4RadioactiveDecayPhysics,4001077,dO_2026-09-19T19:46:43Z,2026-09-19T19:46:43Z
