material_id,density_g_cm3,Energy(MeV),n_incident,n_transmitted_strict,n_transmitted_forward,T_strict,T_strict_uncertainty,MAC_strict(cm2/g),T_forward,MAC_forward(cm2/g),IdealMAC(cm2/g),LAC(1/cm),HVL(cm),TVL(cm),MFP(cm),Zeff,RPE(%),OpticalDensity,CrossSection(barn),Thikness(cm),geant4_version,physics_list,seed,run_id,timestamp
dN,1.352030e+00,1.000000e-02,902454,4075,4833,4.515466e-03,7.057583e-05,3.994177e+00,5.355398e-03,3.867999e+00,3.989966e+00,5.400247e+00,1.283547e-01,4.263851e-01,1.851767e-01,6.933326e+00,9.954845e+01,2.345297e+00,4.724332e+01,1.000000e+00,$Name: geant4-11-04-patch-02 $,G4EmStandardPhysics_option4+G4DecayPhysics+G4RadioactiveDecayPhysics,3002007,dN_2026-09-19T19:22:55Z,2026-09-19T19:22:55Z
