material_id,density_g_cm3,Energy(MeV),n_incident,n_transmitted_strict,n_transmitted_forward,T_strict,T_strict_uncertainty,MAC_strict(cm2/g),T_forward,MAC_forward(cm2/g),IdealMAC(cm2/g),LAC(1/cm),HVL(cm),TVL(cm),MFP(cm),Zeff,RPE(%),OpticalDensity,CrossSection(barn),Thikness(cm),geant4_version,physics_list,seed,run_id,timestamp
dH,1.352030e+00,1.000000e+01,999654,971589,989784,9.719253e-01,1.652149e-04,2.106192e-02,9.901266e-01,7.338951e-03,2.128953e-02,2.847634e-02,2.434116e+01,8.085958e+01,3.511687e+01,5.589833e+00,2.807471e+00,1.236712e-02,2.261998e-01,1.000000e+00,$Name: geant4-11-04-patch-02 $,G4EmStandardPhysics_option4+G4DecayPhysics+G4RadioactiveDecayPhysics,4004077,dH_2026-09-19T19:47:24Z,2026-09-19T19:47:24Z
