material_id,density_g_cm3,Energy(MeV),n_incident,n_transmitted_strict,n_transmitted_forward,T_strict,T_strict_uncertainty,MAC_strict(cm2/g),T_forward,MAC_forward(cm2/g),IdealMAC(cm2/g),LAC(1/cm),HVL(cm),TVL(cm),MFP(cm),Zeff,RPE(%),OpticalDensity,CrossSection(barn),Thikness(cm),geant4_version,physics_list,seed,run_id,timestamp
dALL,1.352030e+00,1.000000e-01,997167,796227,909099,7.984891e-01,4.016981e-04,1.664415e-01,9.116818e-01,6.838921e-02,1.666857e-01,2.250339e-01,3.080190e+00,1.023217e+01,4.443774e+00,7.140351e+00,2.015109e+01,9.773100e-02,1.815870e+00,1.000000e+00,$Name: geant4-11-04-patch-02 $,G4EmStandardPhysics_option4+G4DecayPhysics+G4RadioactiveDecayPhysics,3005047,dALL_2026-09-19T19:31:22Z,2026-09-19T19:31:22Z
