material_id,density_g_cm3,Energy(MeV),n_incident,n_transmitted_strict,n_transmitted_forward,T_strict,T_strict_uncertainty,MAC_strict(cm2/g),T_forward,MAC_forward(cm2/g),IdealMAC(cm2/g),LAC(1/cm),HVL(cm),TVL(cm),MFP(cm),Zeff,RPE(%),OpticalDensity,CrossSection(barn),Thikness(cm),geant4_version,physics_list,seed,run_id,timestamp
dH,1.352030e+00,3.000000e-01,998076,853763,946825,8.554088e-01,3.520270e-04,1.155121e-01,9.486502e-01,3.898963e-02,1.157091e-01,1.561758e-01,4.438250e+00,1.474355e+01,6.403041e+00,5.050968e+00,1.445912e+01,6.782628e-02,1.240571e+00,1.000000e+00,$Name: geant4-11-04-patch-02 $,G4EmStandardPhysics_option4+G4DecayPhysics+G4RadioactiveDecayPhysics,3004057,dH_2026-09-19T19:33:32Z,2026-09-19T19:33:32Z
