material_id,density_g_cm3,Energy(MeV),n_incident,n_transmitted_strict,n_transmitted_forward,T_strict,T_strict_uncertainty,MAC_strict(cm2/g),T_forward,MAC_forward(cm2/g),IdealMAC(cm2/g),LAC(1/cm),HVL(cm),TVL(cm),MFP(cm),Zeff,RPE(%),OpticalDensity,CrossSection(barn),Thikness(cm),geant4_version,physics_list,seed,run_id,timestamp
dO,1.352030e+00,2.000000e-02,984698,397342,467417,4.035166e-01,4.943999e-04,6.712407e-01,4.746806e-01,5.511070e-01,6.710787e-01,9.075376e-01,7.637669e-01,2.537179e+00,1.101883e+00,7.020395e+00,5.964834e+01,3.941386e-01,7.964691e+00,1.000000e+00,$Name: geant4-11-04-patch-02 $,G4EmStandardPhysics_option4+G4DecayPhysics+G4RadioactiveDecayPhysics,4001017,dO_2026-09-19T19:25:48Z,2026-09-19T19:25:48Z
