material_id,density_g_cm3,Energy(MeV),n_incident,n_transmitted_strict,n_transmitted_forward,T_strict,T_strict_uncertainty,MAC_strict(cm2/g),T_forward,MAC_forward(cm2/g),IdealMAC(cm2/g),LAC(1/cm),HVL(cm),TVL(cm),MFP(cm),Zeff,RPE(%),OpticalDensity,CrossSection(barn),Thikness(cm),geant4_version,physics_list,seed,run_id,timestamp
dN,1.352030e+00,2.000000e-02,984822,403937,475410,4.101624e-01,4.956388e-04,6.591584e-01,4.827370e-01,5.386591e-01,6.585766e-01,8.912020e-01,7.777666e-01,2.583685e+00,1.122080e+00,6.965342e+00,5.898376e+01,3.870441e-01,7.796558e+00,1.000000e+00,$Name: geant4-11-04-patch-02 $,G4EmStandardPhysics_option4+G4DecayPhysics+G4RadioactiveDecayPhysics,3002017,dN_2026-09-19T19:24:12Z,2026-09-19T19:24:12Z
